"caseid","weight","wave","state","district","state_district","gender","age","caste","urban","n7ky23","n7ky23_recode"
12356,0.7504886445,"2024","Uttar Pradesh","Bareilly","Uttar Pradesh, Bareilly","Female","30-44","Other Castes","Rural","Very worried",1
12357,0.72046909872,"2024","Uttar Pradesh","Mirzapur","Uttar Pradesh, Mirzapur","Male","30-44","Other Castes","Rural","Moderately worried",0
12358,0.41026712566,"2024","Maharashtra","Jalgaon","Maharashtra, Jalgaon","Male","30-44","Other Castes","Urban","Very worried",1
12359,1.21078834646,"2024","Maharashtra","Dhule","Maharashtra, Dhule","Male","45+","Other Castes","Urban","Moderately worried",0
12360,1.63106198738,"2024","Maharashtra","Ratnagiri","Maharashtra, Ratnagiri","Female","45+","Other Castes","Rural","Very worried",1
12361,0.57037136982,"2024","Rajasthan","Jodhpur","Rajasthan, Jodhpur","Female","45+","Other Castes","Urban","Moderately worried",0
12362,0.49031924774,"2024","Jharkhand","Ramgarh","Jharkhand, Ramgarh","Female","30-44","Other Castes","Rural","Moderately worried",0
12363,1.47095774322,"2024","Bihar","Araria","Bihar, Araria","Male","18-29","Other Castes","Rural","Very worried",1
12364,1.37089259062,"2024","Uttar Pradesh","Gorakhpur","Uttar Pradesh, Gorakhpur","Male","45+","Other Castes","Rural","Very worried",1
12365,1.09071016334,"2024","Maharashtra","Nashik","Maharashtra, Nashik","Female","18-29","Other Castes","Rural","Very worried",1
12366,1.61104895686,"2024","Maharashtra","Satara","Maharashtra, Satara","Female","45+","Other Castes","Rural","Moderately worried",0
12367,0.87056682762,"2024","Maharashtra","Sangli","Maharashtra, Sangli","Female","30-44","Other Castes","Rural","Very worried",1
12368,0.93060591918,"2024","NE","Aizawl","NE, Aizawl","Female","45+","Other Castes","Urban","Moderately worried",0
12369,0.74048212924,"2024","Rajasthan","Udaipur","Rajasthan, Udaipur","Female","30-44","Other Castes","Rural","Very worried",1
12370,1.5510098653,"2024","NE","Aizawl","NE, Aizawl","Male","30-44","Other Castes","Urban","Very worried",1
12371,1.91124441466,"2024","Uttar Pradesh","Raebareli","Uttar Pradesh, Raebareli","Male","18-29","Other Castes","Rural","Very worried",1
12373,1.31085349906,"2024","Uttar Pradesh","Shamli","Uttar Pradesh, Shamli","Male","30-44","Other Castes","Rural","Very worried",1
12375,0.94061243444,"2024","Rajasthan","Jodhpur","Rajasthan, Jodhpur","Female","30-44","Other Castes","Rural","Very worried",1
12376,1.23080137698,"2024","Maharashtra","Chandrapur","Maharashtra, Chandrapur","Female","45+","Other Castes","Urban","Very worried",1
12377,0.92059940392,"2024","Rajasthan","Barmer","Rajasthan, Barmer","Male","18-29","Other Castes","Rural","Very worried",1
12378,0.69044955294,"2024","Maharashtra","Satara","Maharashtra, Satara","Female","30-44","Other Castes","Rural","Very worried",1
12379,0.9506189497,"2024","Maharashtra","Wardha","Maharashtra, Wardha","Female","18-29","Other Castes","Rural","Moderately worried",0
12380,0.64041697664,"2024","Maharashtra","Jalgaon","Maharashtra, Jalgaon","Male","30-44","Scheduled Castes/Tribes","Urban","Very worried",1
12381,1.58102941108,"2024","Uttar Pradesh","Rampur","Uttar Pradesh, Rampur","Male","45+","Other Castes","Rural","Very worried",1
12382,0.73047561398,"2024","Uttar Pradesh","Gorakhpur","Uttar Pradesh, Gorakhpur","Female","30-44","Other Castes","Urban","Very worried",1
12384,0.83054076658,"2024","Uttar Pradesh","Varanasi","Uttar Pradesh, Varanasi","Female","18-29","Other Castes","Urban","Not at all worried",0
12386,2.29149199454,"2024","Uttar Pradesh","Kanpur Dehat (Ramabai Nagar)","Uttar Pradesh, Kanpur Dehat (Ramabai Nagar)","Female","18-29","Other Castes","Rural","Moderately worried",0
12387,1.06069061756,"2024","Uttar Pradesh","Etah","Uttar Pradesh, Etah","Male","30-44","Other Castes","Rural","Not at all worried",0
12388,0.84054728184,"2024","Maharashtra","Solapur","Maharashtra, Solapur","Male","45+","Other Castes","Rural","Moderately worried",0
12389,0.68044303768,"2024","Uttar Pradesh","Jalaun","Uttar Pradesh, Jalaun","Female","30-44","Other Castes","Rural","Very worried",1
12390,1.06069061756,"2024","Uttar Pradesh","Unnao","Uttar Pradesh, Unnao","Male","18-29","Scheduled Castes/Tribes","Rural","Moderately worried",0
12391,1.08070364808,"2024","Maharashtra","Chandrapur","Maharashtra, Chandrapur","Female","18-29","Other Castes","Rural","Very worried",1
12393,0.97063198022,"2024","Jharkhand","East Singhbhum","Jharkhand, East Singhbhum","Female","30-44","Other Castes","Rural","Moderately worried",0
12394,1.3508795601,"2024","NE","Dimapur","NE, Dimapur","Male","30-44","Other Castes","Rural","Very worried",1
12395,1.39090562114,"2024","NE","Dimapur","NE, Dimapur","Female","30-44","Other Castes","Rural","Moderately worried",0
12396,1.09071016334,"2024","Jharkhand","Ranchi","Jharkhand, Ranchi","Male","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
12397,0.58037788508,"2024","Bihar","Banka","Bihar, Banka","Female","30-44","Other Castes","Rural","Very worried",1
12398,0.77050167502,"2024","Bihar","Muzaffarpur","Bihar, Muzaffarpur","Male","45+","Other Castes","Rural","Very worried",1
12399,0.66043000716,"2024","Jharkhand","Bokaro","Jharkhand, Bokaro","Female","30-44","Other Castes","Rural","Moderately worried",0
12400,2.01130956726,"2024","Uttar Pradesh","Budaun","Uttar Pradesh, Budaun","Male","45+","Other Castes","Urban","Not at all worried",0
12401,0.98063849548,"2024","Uttar Pradesh","Jaunpur","Uttar Pradesh, Jaunpur","Female","18-29","Other Castes","Urban","Not at all worried",0
12402,0.41026712566,"2024","Maharashtra","Dhule","Maharashtra, Dhule","Male","30-44","Other Castes","Urban","Very worried",1
12403,0.94061243444,"2024","Maharashtra","Pune","Maharashtra, Pune","Female","18-29","Other Castes","Rural","Moderately worried",0
12404,0.93060591918,"2024","Jharkhand","Garhwa","Jharkhand, Garhwa","Male","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
12405,1.53099683478,"2024","Bihar","Gopalganj","Bihar, Gopalganj","Female","18-29","Other Castes","Rural","Very worried",1
12407,0.8505537971,"2024","Uttar Pradesh","Amethi (Chhatrapati Shahuji Maharaj Nagar)","Uttar Pradesh, Amethi (Chhatrapati Shahuji Maharaj Nagar)","Male","45+","Other Castes","Rural","Moderately worried",0
12409,1.7511401705,"2024","Jharkhand","Hazaribag","Jharkhand, Hazaribag","Female","18-29","Other Castes","Rural","Very worried",1
12410,0.98063849548,"2024","Bihar","Katihar","Bihar, Katihar","Female","18-29","Other Castes","Rural","Moderately worried",0
12412,0.78050819028,"2024","NE","Dimapur","NE, Dimapur","Male","30-44","Other Castes","Rural","Very worried",1
12413,2.07134865882,"2024","Goa","North Goa","Goa, North Goa","Female","30-44","Other Castes","Rural","Very worried",1
12414,2.42157669292,"2024","Uttar Pradesh","Sambhal(Bheem Nagar)","Uttar Pradesh, Sambhal(Bheem Nagar)","Male","18-29","Other Castes","Rural","Very worried",1
12415,0.77050167502,"2024","Delhi","North East Delhi","Delhi, North East Delhi","Male","45+","Other Castes","Rural","Very worried",1
12416,1.77115320102,"2024","Jharkhand","Palamu","Jharkhand, Palamu","Male","30-44","Other Castes","Urban","Not at all worried",0
12417,0.3001954578,"2024","Jharkhand","East Singhbhum","Jharkhand, East Singhbhum","Female","30-44","Other Castes","Urban","Very worried",1
12418,0.52033879352,"2024","Gujarat","Ahmedabad","Gujarat, Ahmedabad","Male","30-44","Scheduled Castes/Tribes","Urban","Very worried",1
12419,0.9506189497,"2024","Punjab","Gurdaspur","Punjab, Gurdaspur","Female","45+","Scheduled Castes/Tribes","Rural","Very worried",1
12420,1.000651526,"2024","Karnataka","Bangalore Urban","Karnataka, Bangalore Urban","Female","45+","Scheduled Castes/Tribes","Rural","Very worried",1
12421,4.69305565694,"2024","Bihar","Supaul","Bihar, Supaul","Female","18-29","Other Castes","Rural","Very worried",1
12422,0.88057334288,"2024","Rajasthan","Ajmer","Rajasthan, Ajmer","Male","30-44","Other Castes","Rural","Very worried",1
12423,0.68044303768,"2024","Uttar Pradesh","Mau","Uttar Pradesh, Mau","Female","30-44","Scheduled Castes/Tribes","Rural","Very worried",1
12424,0.7004560682,"2024","Bihar","Darbhanga","Bihar, Darbhanga","Male","30-44","Other Castes","Rural","Not at all worried",0
12425,0.7504886445,"2024","NE","East Sikkim","NE, East Sikkim","Male","30-44","Other Castes","Rural","Very worried",1
12427,0.81052773606,"2024","Rajasthan","Alwar","Rajasthan, Alwar","Female","18-29","Other Castes","Rural","Very worried",1
12429,0.84054728184,"2024","Maharashtra","Ahmednagar","Maharashtra, Ahmednagar","Male","45+","Other Castes","Rural","Very worried",1
12430,1.2007818312,"2024","Punjab","Faridkot","Punjab, Faridkot","Female","18-29","Other Castes","Rural","Moderately worried",0
12433,0.66043000716,"2024","Bihar","Darbhanga","Bihar, Darbhanga","Female","45+","Other Castes","Rural","Very worried",1
12435,0.91059288866,"2024","Punjab","Amritsar","Punjab, Amritsar","Female","18-29","Other Castes","Urban","Not very worried",0
12436,0.83054076658,"2024","Bihar","Madhubani","Bihar, Madhubani","Female","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
12437,0.4502931867,"2024","Gujarat","Rajkot","Gujarat, Rajkot","Female","45+","Other Castes","Rural","Not very worried",0
12438,1.000651526,"2024","Tamil Nadu","Tiruchirappalli","Tamil Nadu, Tiruchirappalli","Female","30-44","Other Castes","Rural","Moderately worried",0
12439,0.6003909156,"2024","NE","South Tripura","NE, South Tripura","Male","18-29","Other Castes","Rural","Very worried",1
12440,1.2007818312,"2024","Bihar","Gopalganj","Bihar, Gopalganj","Female","30-44","Other Castes","Rural","Very worried",1
12441,0.79051470554,"2024","Tamil Nadu","Thoothukudi","Tamil Nadu, Thoothukudi","Female","18-29","Scheduled Castes/Tribes","Rural","Not very worried",0
12442,0.8505537971,"2024","Tamil Nadu","Coimbatore","Tamil Nadu, Coimbatore","Female","30-44","Other Castes","Rural","Very worried",1
12443,0.73047561398,"2024","NE","North Sikkim","NE, North Sikkim","Male","18-29","Scheduled Castes/Tribes","Urban","Not at all worried",0
12444,0.8505537971,"2024","Bihar","Khagaria","Bihar, Khagaria","Female","18-29","Other Castes","Rural","Very worried",1
12445,0.87056682762,"2024","Maharashtra","Satara","Maharashtra, Satara","Female","45+","Other Castes","Rural","Very worried",1
12446,1.2007818312,"2024","Tamil Nadu","Nilgiris","Tamil Nadu, Nilgiris","Female","30-44","Other Castes","Rural","Moderately worried",0
12447,0.77050167502,"2024","Jharkhand","Ramgarh","Jharkhand, Ramgarh","Female","30-44","Other Castes","Rural","Very worried",1
12448,0.43028015618,"2024","Delhi","South West Delhi","Delhi, South West Delhi","Male","30-44","Other Castes","Urban","Not at all worried",0
12449,0.97063198022,"2024","Bihar","Muzaffarpur","Bihar, Muzaffarpur","Male","30-44","Other Castes","Urban","Not at all worried",0
12450,1.21078834646,"2024","Bihar","Nawada","Bihar, Nawada","Male","45+","Other Castes","Rural","Very worried",1
12452,0.7504886445,"2024","Maharashtra","Pune","Maharashtra, Pune","Female","30-44","Other Castes","Rural","Very worried",1
12453,2.0513356283,"2024","Tamil Nadu","Coimbatore","Tamil Nadu, Coimbatore","Female","30-44","Other Castes","Urban","Very worried",1
12454,0.58037788508,"2024","Maharashtra","Thane","Maharashtra, Thane","Female","45+","Scheduled Castes/Tribes","Urban","Not at all worried",0
12455,1.61104895686,"2024","Maharashtra","Satara","Maharashtra, Satara","Female","45+","Other Castes","Rural","Very worried",1
12456,1.09071016334,"2024","Maharashtra","Sangli","Maharashtra, Sangli","Female","18-29","Other Castes","Rural","Not at all worried",0
12457,1.19077531594,"2024","Maharashtra","Kolhapur","Maharashtra, Kolhapur","Female","30-44","Other Castes","Urban","Not at all worried",0
12458,2.0513356283,"2024","Maharashtra","Pune","Maharashtra, Pune","Female","30-44","Other Castes","Urban","Very worried",1
12459,0.9506189497,"2024","Maharashtra","Nagpur","Maharashtra, Nagpur","Female","30-44","Other Castes","Rural","Moderately worried",0
12460,0.84054728184,"2024","Maharashtra","Latur","Maharashtra, Latur","Female","18-29","Other Castes","Urban","Not very worried",0
12461,0.63041046138,"2024","Tamil Nadu","Dharmapuri","Tamil Nadu, Dharmapuri","Female","30-44","Other Castes","Urban","Very worried",1
12462,0.83054076658,"2024","Maharashtra","Kolhapur","Maharashtra, Kolhapur","Male","30-44","Other Castes","Rural","Moderately worried",0
12463,1.58102941108,"2024","Maharashtra","Sindhudurg","Maharashtra, Sindhudurg","Male","45+","Other Castes","Rural","Very worried",1
12464,1.48096425848,"2024","NE","Sepahijala","NE, Sepahijala","Male","30-44","Other Castes","Rural","Very worried",1
12465,0.97063198022,"2024","Tamil Nadu","Erode","Tamil Nadu, Erode","Male","30-44","Other Castes","Rural","Moderately worried",0
12466,0.76049515976,"2024","Tamil Nadu","Tirunelveli","Tamil Nadu, Tirunelveli","Female","30-44","Other Castes","Urban","Moderately worried",0
12467,1.43093168218,"2024","Tamil Nadu","Tiruvarur","Tamil Nadu, Tiruvarur","Female","45+","Scheduled Castes/Tribes","Urban","Not at all worried",0
12469,0.7504886445,"2024","Maharashtra","Kolhapur","Maharashtra, Kolhapur","Female","30-44","Other Castes","Rural","Very worried",1
12470,0.77050167502,"2024","Tamil Nadu","Thanjavur","Tamil Nadu, Thanjavur","Female","45+","Other Castes","Urban","Not at all worried",0
12471,1.79116623154,"2024","Tamil Nadu","Erode","Tamil Nadu, Erode","Female","45+","Other Castes","Rural","Very worried",1
12472,0.78050819028,"2024","Maharashtra","Buldhana","Maharashtra, Buldhana","Male","18-29","Other Castes","Rural","Very worried",1
12473,1.09071016334,"2024","Maharashtra","Beed","Maharashtra, Beed","Female","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
12474,1.09071016334,"2024","Maharashtra","Hingoli","Maharashtra, Hingoli","Female","18-29","Other Castes","Rural","Moderately worried",0
12476,1.8512053231,"2024","Tamil Nadu","Tiruchirappalli","Tamil Nadu, Tiruchirappalli","Female","45+","Other Castes","Rural","Not very worried",0
12477,1.09071016334,"2024","Maharashtra","Buldhana","Maharashtra, Buldhana","Female","30-44","Scheduled Castes/Tribes","Rural","Very worried",1
12479,0.86056031236,"2024","Tamil Nadu","Ramanathapuram","Tamil Nadu, Ramanathapuram","Female","30-44","Other Castes","Rural","Moderately worried",0
12480,0.62040394612,"2024","Tamil Nadu","Madurai","Tamil Nadu, Madurai","Female","30-44","Other Castes","Rural","Not at all worried",0
12481,0.72046909872,"2024","NE","West Tripura","NE, West Tripura","Male","30-44","Scheduled Castes/Tribes","Urban","Not at all worried",0
12482,0.83054076658,"2024","Maharashtra","Jalgaon","Maharashtra, Jalgaon","Male","30-44","Other Castes","Rural","Not at all worried",0
12483,0.84054728184,"2024","Maharashtra","Solapur","Maharashtra, Solapur","Female","30-44","Other Castes","Urban","Moderately worried",0
12484,0.63041046138,"2024","Tamil Nadu","Nilgiris","Tamil Nadu, Nilgiris","Female","45+","Other Castes","Urban","Not very worried",0
12485,0.86056031236,"2024","Maharashtra","Satara","Maharashtra, Satara","Female","30-44","Other Castes","Rural","Very worried",1
12486,1.63106198738,"2024","Maharashtra","Ahmednagar","Maharashtra, Ahmednagar","Female","45+","Other Castes","Rural","Very worried",1
12487,0.86056031236,"2024","Maharashtra","Ahmednagar","Maharashtra, Ahmednagar","Female","30-44","Other Castes","Rural","Very worried",1
12488,0.87056682762,"2024","Maharashtra","Nashik","Maharashtra, Nashik","Female","30-44","Other Castes","Rural","Moderately worried",0
12489,0.87056682762,"2024","Maharashtra","Ahmednagar","Maharashtra, Ahmednagar","Female","30-44","Other Castes","Rural","Not at all worried",0
12491,1.87121835362,"2024","Tamil Nadu","Coimbatore","Tamil Nadu, Coimbatore","Female","45+","Other Castes","Rural","Moderately worried",0
12492,0.94061243444,"2024","NE","Unokoti","NE, Unokoti","Male","30-44","Other Castes","Rural","Not at all worried",0
12493,0.76049515976,"2024","Tamil Nadu","Coimbatore","Tamil Nadu, Coimbatore","Female","45+","Other Castes","Urban","Not at all worried",0
12494,1.26082092276,"2024","Tamil Nadu","Tiruvallur","Tamil Nadu, Tiruvallur","Female","18-29","Other Castes","Rural","Moderately worried",0
12495,0.43028015618,"2024","Maharashtra","Chandrapur","Maharashtra, Chandrapur","Female","30-44","Scheduled Castes/Tribes","Urban","Very worried",1
12496,1.000651526,"2024","Tamil Nadu","Salem","Tamil Nadu, Salem","Female","30-44","Other Castes","Rural","Not at all worried",0
12497,0.5503583393,"2024","Maharashtra","Nashik","Maharashtra, Nashik","Male","30-44","Other Castes","Urban","Very worried",1
12500,0.41026712566,"2024","Maharashtra","Nagpur","Maharashtra, Nagpur","Female","30-44","Other Castes","Urban","Very worried",1
12501,0.84054728184,"2024","Maharashtra","Pune","Maharashtra, Pune","Male","30-44","Other Castes","Rural","Very worried",1
12503,1.37089259062,"2024","Tamil Nadu","Krishnagiri","Tamil Nadu, Krishnagiri","Female","30-44","Other Castes","Urban","Don't know",0
12504,1.81117926206,"2024","Tamil Nadu","Theni","Tamil Nadu, Theni","Male","45+","Other Castes","Rural","Not very worried",0
12505,0.47030621722,"2024","Maharashtra","Washim","Maharashtra, Washim","Male","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
12506,0.58037788508,"2024","Maharashtra","Kolhapur","Maharashtra, Kolhapur","Female","30-44","Other Castes","Urban","Not very worried",0
12507,1.000651526,"2024","Tamil Nadu","Tiruvarur","Tamil Nadu, Tiruvarur","Female","45+","Scheduled Castes/Tribes","Rural","Not at all worried",0
